# Pathway	215	244	239	232	208	221	237	241	220	202	206	224	210	212	217	234	228	236	222	240	207	245	238	214	211	223	219	242	231	227	216	229	218	235	205
PWY-2021	0.145363257	0	0.195659789	0	0	0.135697078	0.036953755	2.053571524	0.109938435	0.278557793	0.294464075	0.738659976	0.16792908	0.700026766	0.69715712	0.053789477	3.373121295	0.503424032	0	0.426324316	0.399440106	0.174735634	5.33238025	0.365950474	0.18395282	0.384238837	0.105752217	1.775282413	0.156154827	0.096165464	0.35329156	1.529607541	0.135697078	0.40005615	0.610232741
PWY-2161	9.710266156	0	202.9103109	0	88.21418128	0	21.38556961	41.42984127	0	19.00202025	0	0	0	0	0	5.054119983	149.2487823	0	0	42.19841567	0	8.371553733	0	0	193.0527044	0	0	0	0	0	101.193464	0	0	0	27.53870424
PWY-2201	0	0	0	0	0	0	0	36.60721046	0	0	0	0	0	0	0	0	128.6541001	47.10660513	20.27930615	44.56108573	0	0	10.09905335	0	0	25.83098615	0	0	7.420636717	0	0	0	0	52.01145359	0
PWY-2221	7.480406606	0	138.9953617	0	53.97838146	0	0	30.41696369	0	0	36.91757144	12.30391832	17.81577452	0	21.33832125	3.721225553	129.5993284	16.43638405	0	26.62294388	0	0	18.04704514	11.31023654	127.1948361	0	0	30.01124144	5.256491562	0	68.97020826	0	0	0	0
PWY-2261	0	0	0	0	0	0	0	0.397286592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2301	20.12363385	0	499.9593075	2.625785153	268.1226806	0	21.87226597	0	1.338413715	4.375219297	0	0.874890639	0.874890639	0	1.749781277	4.376353439	106.593103	76.11548556	17.22359936	65.93860173	0	0.112586311	0	2.626204124	532.4481589	0	0	0.874890639	1.749781277	0.440441806	276.0630634	0.874890639	0	4.374453193	0
PWY-2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364447881	0	0	0	0	0	0	0	0	0	0.149366599	0	0	0	0	0	0	0	0
PWY-241	0.588254397	0	3.587997463	0	1.673863561	0	0	0	0	0.310918685	0	0	0	0	0	0	57.1146876	0	0	3.397433904	0	0	0	0	5.162128683	0	0	0.259682367	0	0	3.846577764	0	0	0	0
PWY-2421	0	0	0.107331017	0	0.338066261	0	0	1.097869997	0	0	0	0	0.039702645	0	0.151653744	0.00568298	2.514816683	0.212266008	0	0	0	0	0.318279664	0	0.436907715	0	0.009802875	0	0	0	0.128205128	0.144662296	0.016460278	0	0.09202316
PWY-2501	0.777991334	0	16.62681803	0	7.911782188	0	0	1.034506429	0	0	0.460823247	0.168690958	0.142233699	0	0.217778941	0.336700337	12.42929595	0.673400673	0	8.004848734	0	0	1.328021248	2.693602694	11.78793359	0	0	0.009656142	0.673400673	0	6.666322724	0	0	0	0
PWY-2503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247143039	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2504	0	0	0	0	0	0	0	0.027135577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065286348	0	0	0
PWY-2541	8.41479271	0.586312446	135.5631115	0.721500722	61.70958644	0.037991384	7.333608827	2.999086502	0.51545114	0.432403498	0.047579366	0.463493374	0.483687864	0.037510496	0.151653744	0.00568298	17.48366407	0.272048663	5.249554892	16.4880021	0.047494256	0.686514185	0.456153385	0.360750361	138.3805056	0	0.566080087	0.857272517	0.382958243	0	50.79959161	0.074870924	0.093759539	0.84322613	0.09202316
PWY-2582	0	0	0	0	0	0	0	2.091484645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311943979	0	0	0
PWY-2601	25.24437813	1.758937339	406.6668575	2.164502165	184.1145605	0.113974151	22.00082648	6.022809362	1.546353421	1.297210494	0	1.390480123	1.451063592	0.112531488	0	0	52.36054446	0.019869194	15.74866467	49.46400629	0.142482767	1.974541635	1.368460154	1.082251082	415.1105454	0	1.082251082	2.57181755	1.082251082	0	152.3987748	0.123359977	0.281278618	2.529678391	0
PWY-2622	0	0.012787379	1.411108362	0	0	0	0	0	0	0	0	0	0	0	0	0.321696464	0.777198222	0	0	0.260011854	0	0	0	0	0.087259297	0	0	0	0	0	0.318654096	0	0	0	0
PWY-2661	0.011338991	0	0.052978322	0	0.091582999	0	0	0	0	0.020094885	0	0	0	0	0	0	1.945306026	0	0.01673255	0.005882742	0	0	0	0	0.080557208	0	0	0	0.022329243	0	0.37473738	0	0	0	0
PWY-2681	3.314347224	2.046783626	82.73597669	0.52742616	42.31664666	10.86435276	9.336459521	16.88882395	0.713020982	2.632964718	0.062314821	6.988609906	11.77272659	0.44079026	10.79576566	0.274417781	17.63838075	15.08227198	6.481564335	12.86782801	3.949447077	1.102460904	0	3.599496071	81.32469346	0.645955473	8.139611549	3.767668844	2.164574153	9.083728278	43.08370531	0.080143087	2.898768776	17.30981465	10.01425355
PWY-2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.251822743	0	0	0	0	0	0	0	0.251140725	0.60648626	0	0	0	0	0	0	0	0	0
PWY-2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.711050802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2723	0	0	168.4799404	0	81.0075026	0	0	0	0	0	0	0	0	0	0	0	118.9226638	0	0	28.04838506	0	0	0	0	149.0203157	0	0	0	0	0	0	0	0	0	0
PWY-2781	5.913225963	5.236612006	159.7083154	0.356125356	77.07047873	8.150795362	16.80022637	17.82996391	2.462923024	12.09446864	11.96129342	8.290006216	11.07649706	1.769123697	15.41558527	1.430841893	83.10814975	22.8479165	10.10080597	29.19565969	10.03807546	6.095007589	4.273504274	8.283926065	148.2443007	5.818577808	18.93935008	12.38656919	3.976494758	20.12350565	72.61433065	8.130068398	6.262099416	26.89950712	10.73035652
PWY-282	0	0	1.732779173	0	1.532358277	0	0	0.151897913	0.237416904	0	0	0	0	0	0	0	3.068123097	0	0	0.636948291	0	0.069165087	0.042747675	0	2.266210355	0	0	0	0	0	0.022741787	0	0	0	0
PWY-2821	4.844315649	1.765414485	79.42799055	2.438263158	42.5403675	0	9.33046545	0.812235986	0.569885967	1.72530192	0.189225512	0.300063249	0.282956022	1.039434783	0.275740152	2.571783922	26.19234978	12.19687109	8.256969198	13.83679533	0.616717451	1.488138437	0.175901495	6.981729855	84.67756521	0.464494969	1.47897127	0.662775648	3.201600307	1.022853014	41.19867051	1.0956147	0.279365053	0.669749016	0
PWY-2881	0.290726514	0	0.391319579	0	0	0.271394155	0.073907511	4.107143047	0.219876869	0.557115586	0.588928151	1.477319952	0.335858159	1.400053531	1.394314239	0.107578955	6.746242589	1.006848064	0	0.852648632	0.798880212	0.349471269	10.6647605	0.731900947	0.36790564	0.768477673	0.211504435	3.550564826	0.312309654	0.192330929	0.706583119	3.059215082	0.271394155	0.800112301	1.220465482
PWY-2901	0.290726514	0	0.391319579	0	0	0.271394155	0.073907511	4.107143047	0.219876869	0.557115586	0.588928151	1.477319952	0.335858159	1.400053531	1.394314239	0.107578955	6.746242589	1.006848064	0	0.852648632	0.798880212	0.349471269	10.6647605	0.731900947	0.36790564	0.768477673	0.211504435	3.550564826	0.312309654	0.192330929	0.706583119	3.059215082	0.271394155	0.800112301	1.220465482
PWY-2902	0.290726514	0	0.391319579	0	0	0.271394155	0.073907511	4.107143047	0.219876869	0.557115586	0.588928151	1.477319952	0.335858159	1.400053531	1.394314239	0.107578955	6.746242589	1.006848064	0	0.852648632	0.798880212	0.349471269	10.6647605	0.731900947	0.36790564	0.768477673	0.211504435	3.550564826	0.312309654	0.192330929	0.706583119	3.059215082	0.271394155	0.800112301	1.220465482
PWY-2941	0	4.891303482	127.6658514	0	52.13961174	32.74533641	5.082597335	48.30955508	1.428940892	8.479842101	0	26.1290929	46.47742971	0	49.86469464	0	80.48268332	0	0	14.79638762	31.27313703	0	0	0	115.3451235	0	18.99629402	7.011790436	0	52.31390565	66.35820631	0	14.37475774	68.8064575	37.36637263
PWY-2942	0	4.812046019	158.3117048	0	65.48035326	0	0	40.47821692	0	5.951570623	0	0	0	0	0	0	100.9283758	0	0	20.39341352	0	0	0	0	144.0796297	0	0	0	0	0	81.7039768	0	0	0	0
PWY-2961	0	0	0	0	0.046460242	0.085095074	0	1.170956863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3	1.542055133	0	24.03466164	0.229564119	1.815186737	0	0.22677233	0.381787101	0	0	0	0.168690958	0	0	0	0	18.11790589	0.350683702	0	0	0	0	0.668002672	0	21.08771087	0	0	0.329507619	0	0	10.48460405	0	0	0	0
PWY-3001	0	7.844126358	156.9101613	0	0	0	0	12.5123278	0	2.95377246	0	0	0	0	0	0	98.17931835	0	0	20.10549937	0	0	0	0	145.5148914	0	0	3.083453677	0	0	80.48327828	0	0	0	0
PWY-301	0	0	0	0.192987858	0	0	0	0	0	0	0	0	0	0	0	0	0.286011431	0	0	0.117731675	0.22202687	0	0	0	0.268846543	0.121564483	0	1.271789441	0	0	0	0	0	0	0
PWY-3081	0.505984265	3.585434174	7.248960402	0.333269146	2.245946409	8.86981402	4.355699294	14.49917907	1.288175563	5.362953753	0	4.291845494	14.10674983	0.862068966	14.879631	0.862068966	20.94778458	3.053994054	2.873563218	1.163007039	6.580829757	2.340349627	0.774704188	3.16091954	10.48888612	0.287356322	8.156133729	3.214705703	2.859074664	16.02412313	8.095177282	0.005983811	4.005722461	16.027823	6.86695279
PWY-3097	15.39261463	5.440251572	262.5982606	5.68310343	98.83777041	11.02040816	29.54340403	21.50214498	4.989995998	17.70602743	29.18388942	14.69387755	25.30612245	6.666634449	15.54053483	1.510570558	110.2709922	32.2542314	13.3439036	41.86191232	11.42857143	8.267123982	8.504209867	16.03968613	194.5167074	20.49094951	26.5006817	17.0707825	4.116061519	21.64382355	121.1891375	14.14834253	9.377344786	33.04341988	15.67982503
PWY-31	0	0	0	0	0	0	0.341699254	1.028806584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941619586	0	0	0	0	0	0
PWY-3101	0	0	0	0	0.169033131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3121	0	0.056819547	0.65037919	0	0	0.182321939	0	10.47792171	0	0	0	0.181085875	0.255513747	0	0.160746924	0	0.642527397	0.070995067	0	0	0.188674757	0.037494878	0.284097338	0	0.137073095	0	0.196944984	0.30068678	0.195577857	0.103716307	0.603068453	0	0	0.175786035	0.175522535
PWY-3161	0	0	0	0	0.150385635	0	0	0.571755289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095804711	0	0	0	0
PWY-3162	8.222039173	0.568736482	139.9785025	0.759732002	56.0116633	0.032564043	6.285950424	2.113280258	0.645315467	0.582055912	0.065146405	0.397280035	0.428928533	0.103505795	0.095025279	0.565211248	37.68113643	0.005676913	4.499618479	15.68690224	0.246444571	0.623439114	0.409309048	0.509243963	138.0923281	0	0.448859896	1.370653097	0.544470385	0	61.83880654	0.147689122	0.107540726	0.722765254	0
PWY-321	7.212679466	0.502553526	116.1905307	0.61842919	52.99052159	0.032564043	6.285950424	2.790315038	0.645315467	0.37063157	0	0.397280035	0.414589598	0.032151854	0.180730908	0.006494835	15.15746536	0.248266636	4.499618479	14.18809837	0.040709362	0.623439114	0.390988616	0.309214595	118.603013	0	0.320417881	0.734805014	0.309214595	0	43.56200005	0.073818201	0.080365319	0.722765254	0.105169326
PWY-3221	0	11.51877351	247.673425	0	123.4439185	0	0	0	0	0	0	0	0	0	0	0	83.48072399	42.43174412	0	40.0273575	0	0	0	3.11040493	235.5853778	0	0	0	2.134071981	0	123.2945807	0	0	0	0.904389161
PWY-3282	0	0	0	0	0	0	0	28.01592383	0	27.83309347	0	15.99581381	0	0	0	0	0	0	0	68.82026038	0	0	0	0	0	0	0	28.29271511	0	0	0	21.60759661	0	0	0
PWY-3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.405360414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.064002557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.064002557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3481	0	0	0.019404625	0	0.021185491	0	0	0	0	0	0	0	0	0	0	0	1.064002557	0	0	0	0	0	0	0	0.018076713	0	0	0	0	0	0.01751728	0.017217988	0	0	0
PWY-3542	21.53429456	75.56829929	652.0680558	40.89828248	263.7534676	220.260362	168.9411696	446.268679	55.19553207	253.9590707	255.3938547	197.1353259	334.363843	51.37141077	409.2520613	30.51515781	402.4041908	133.955033	81.47410938	92.46552968	208.5580051	110.3415068	51.69676961	95.93997775	660.0837115	207.7285221	349.4780719	185.3301512	60.46985022	398.8590153	339.1134348	138.8479407	115.2668665	510.4720217	273.5930636
PWY-361	0	0	0	0	4.446405928	0	0	0	0	0	0	0	0	0	7.511104929	0	26.00558462	0.371628645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.24359091
PWY-3641	0	0	0	0	0.676132522	0	0	1.757723202	0	0	0.456024836	0	0.100372548	0	0.303307488	0.01136596	1.396044932	0.424532017	0	0.22674806	0	0	0	0	0.183327793	0	0.019605751	0	0	0	0.136590383	0.067501863	0	0	0.18404632
PWY-3722	25.24437813	1.758937339	406.6668575	2.164502165	184.1145605	0.113974151	22.00082648	6.022809362	1.546353421	1.297210494	0.277628415	1.390480123	1.451063592	0.112531488	0	0	52.36054446	0.019869194	15.74866467	49.46400629	0.142482767	1.974541635	1.368460154	1.082251082	415.1105454	0	1.082251082	2.57181755	1.082251082	0	152.3987748	0.123359977	0.281278618	2.529678391	0
PWY-3781	1.982429214	3.473945973	2.659251697	1.558756742	0	5.56748957	7.307124333	22.20200274	3.93636126	9.232889103	5.213595286	4.543042856	5.196360241	8.501863872	4.003401034	0.788940333	5.490620087	7.554984421	3.170026556	6.059571728	7.361313615	2.228957744	17.67727645	0	4.705407923	3.784111465	0	2.326684503	0	2.805340379	5.694463766	9.026858903	8.703586889	10.97616645	4.887352397
PWY-3801	17.75521735	14.5428472	271.9595059	8.615329405	135.0739229	22.45825963	32.5830976	0	8.618225054	32.52605849	43.98750088	22.12460759	34.32792024	10.67235961	0	7.6757912	197.4052189	38.53729684	20.50758006	35.51138253	23.28147166	17.35631628	17.11568691	17.91692817	239.7310086	38.23925235	48.10532609	38.75811029	8.062465913	39.2409378	129.1778535	26.36105665	11.88424866	57.41017908	29.90397099
PWY-381	0	0	0	0	0	0	0	28.00472787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3821	0	20.60808101	0	0	16.27396916	28.06192633	0	53.78277401	9.678127287	30.20776906	0	30.36660536	49.669727	0	57.28624503	0	69.95488185	15.07177932	0	0	24.19275554	0	0	0	36.61535583	0	48.73948422	26.10145593	0	58.61401442	23.40402527	0	13.64645101	79.70491581	32.51156941
PWY-3841	14.87303556	11.66434596	331.9873008	9.337531907	149.4623886	23.47758415	33.92702221	44.65451732	9.569111427	0	0	24.10489639	39.23041111	0	46.05074576	7.228482499	176.3302951	58.58012741	24.23817746	56.41710499	25.11675148	0	0	0	318.7933832	33.19926672	0	38.71336662	0	0	155.5123432	28.82662155	15.21131602	61.62509865	0
PWY-3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.538079567	0	0	0	0	0	0	0	3.125617307	0	0	0	0	0	0	0	0	0	0
PWY-3981	0	0	0	0	0	0	0	0.75831236	0.712250712	0	0	0	0	0	0	0	0.690584306	0	0	0.194338006	0	0.207495262	0	0	0	0	0	0	0	0	0.068225361	0	0	0	0
PWY-40	0	0	6.552837724	0	4.279872054	0	0.237255244	0.680572422	0.399634319	0.264550265	0	0	0	0	0	0	16.18915659	0	0	8.981292817	0	0	0	0	7.527245901	0	0	0	0	0	0	0	0	0	0
PWY-4002	0.493933095	8.963585434	6.105070185	0.718390805	4.707272654	22.17453505	10.77586207	35.4775898	2.864313551	13.40738438	0	10.72961373	35.26687457	2.155172414	37.1990775	2.155172414	42.96521634	7.228482858	7.183908046	2.810348595	16.45207439	5.747126437	1.214258744	7.902298851	15.67835987	0.718390805	20.39033432	7.872010448	7.147686661	40.06030783	14.9615285	0.014959528	10.01430615	40.0695575	17.16738197
PWY-4021	21.53429456	75.56829929	652.0680558	40.89828248	263.7534676	220.260362	168.9411696	446.268679	55.19553207	253.9590707	255.3938547	197.1353259	334.363843	51.37141077	409.2520613	30.51515781	402.4041908	133.955033	81.47410938	92.46552968	208.5580051	110.3415068	51.69676961	95.93997775	660.0837115	207.7285221	349.4780719	185.3301512	60.46985022	398.8590153	339.1134348	138.8479407	115.2668665	510.4720217	273.5930636
PWY-4041	0	2.559580895	0	0	0	0	0	0.282113286	0	0	0.017791588	0	0	0	0	0	0.143537058	0	0	0.11090987	0.195274361	0	0	0.039354294	0.234922777	0	0	0.882433864	0	0	0.018887825	0	0	0	0
PWY-4061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.416310328	0	0	0	0	0	0	0	0	0	0	0
PWY-4081	0	0	0.941619586	0	0.210366058	0	0	0.298685783	0	0	0	0	0	0	0	0	2.493941157	0.639184407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-4101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.26728599	0	0	0	0
PWY-4121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134748231	0	0	0	0	0	0	0
PWY-4181	0	0	0	0	0	0	0	0.040788228	0	0	0	0.093870994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014448423	0	0	0	0
PWY-4202	0	0.922509225	9.859023558	0	2.580924943	0	0	0	0	0.296803268	0	0	0	0	0	0	19.23367759	0	0	0.294809528	0.257839915	0	0	0	10.02098692	0	0	0	0	0	7.144760687	0	0	0	0
PWY-4221	0	0	154.1143462	1.203453358	82.18735991	0	0	0	0.295770482	0	0	0	0	0.739495482	0	0	109.6086672	0	0	20.20815633	3.801567707	0	0	0	150.699964	0	9.537955596	0	0	0	0	0	0	0	4.913461574
PWY-4242	0	7.202735103	247.0436246	0	136.3932937	9.367147786	0	0	0	0	15.05805198	6.952264791	10.28877309	0	0	0.774704666	141.0435452	0	18.65593911	31.74879142	0	4.07586383	4.563206013	8.200383221	245.255849	8.959848573	16.60601651	8.073705303	0	0	0	9.060704217	4.005094452	15.72211192	0
PWY-4261	8.967631878	0	18.61351005	17.39847246	5.640025227	63.79249233	32.73213093	111.9685659	2.9576802	38.64175587	107.6115486	33.79327325	53.13168313	19.72837013	64.27956996	8.684034736	84.09484554	14.02805611	12.29962187	8.675535747	46.66666667	50.58675671	35.43307087	24.04809619	17.69497927	85.04465409	41.75859921	14.66005039	6.68002672	75.61052366	21.46599853	11.03639104	18.46317229	116.7395299	62.34049364
PWY-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.845361648	0	0	4.943544959	0	0	0	0	4.131445888	0	0	1.601957668	0	0	0	0	0	0	0
PWY-4302	24.22157825	8.827072425	397.1399527	12.19131579	212.7018375	0	46.65232725	15.11744649	4.348609587	9.917500861	4.753095868	2.758164436	4.171345565	8.602921904	4.042978834	12.85891961	130.9617489	60.98435547	41.28484599	69.18397665	6.350384663	7.440692186	13.98835329	34.90864928	423.3878261	3.213109075	7.394856347	3.313878238	16.00800153	5.114265069	205.9933525	6.593869123	5.276475587	9.046129881	0
PWY-4321	0	0	0	0	0	0	0	0.345142134	0.237416904	0.067130974	0	0	0	0	0	0	0.55458118	0	0	0.142721786	0	0.069165087	0	0	0	0	0	0	0	0	0.022741787	0	0	0	0
PWY-4341	0	0	0	0	0	0	0	0.038577112	0	0.089990004	0	0	0	0	0	0	0	0	0	0.043934715	0	0	0	0	0	0	0	0.021843553	0	0	0	0.021381992	0	0	0
PWY-4361	0	0	0	0.230049164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078400894	0	0	0	0	0	0	3.662188106	0	0	0	0	0	0	0	0	0	0
PWY-4381	0	4.706910177	3.699092912	0	2.743887105	0	0	40.35800883	0	0	0	23.83664149	28.886659	0	38.46809128	0	12.16428797	0.584469132	0	3.282730397	0	0	0.459126806	0	3.1261227	0	0	0	0	43.18266676	0.304878004	0	0	53.144381	42.19285863
PWY-4421	0.290726514	0	0.391319579	0	0	0.271394155	0.073907511	4.107143047	0.219876869	0.557115586	0.588928151	1.477319952	0.335858159	1.400053531	1.394314239	0.107578955	6.746242589	1.006848064	0	0.852648632	0.798880212	0.349471269	10.6647605	0.731900947	0.36790564	0.768477673	0.211504435	3.550564826	0.312309654	0.192330929	0.706583119	3.059215082	0.271394155	0.800112301	1.220465482
PWY-4502	25.65435771	9.067085954	437.6637677	9.47183905	164.6169286	18.36734694	49.23900672	35.53812913	8.316659997	29.51004572	48.6398157	24.48979592	42.17687075	11.11105742	25.85034014	2.51572327	183.784987	53.68629699	22.23983933	69.76985386	19.04761905	13.77853997	14.17368311	26.73281022	324.1945124	34.15158252	44.1645352	28.45130416	6.860102532	36.07303925	201.9818959	23.56932057	15.62890798	55.07236647	26.10236733
PWY-46	0	0	2.271808409	0.227753552	0	0	0	3.582718533	0	0	0	0	0.141253047	0	0	0	2.724686619	0	0	4.777560912	0	0	1.406469761	0	0.457875458	0	0	0	0	0	0	0	0	0	0
PWY-4702	0	0.760605614	0.269330607	0.141737096	0.009935166	0.015606662	0.057275052	0.249065186	0.132209956	0	0.050645072	0	0.006332852	0	0	0.036141184	1.125653085	0	0	0.271041357	0	0.032167517	0.117634719	0.006085148	0.344547835	0	0	0	0	0.125840516	0.262593915	0.061129133	0	0	0
PWY-4762	0	0	0	0	0	0	0	223.1602718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0064812	0	0	0	0	0	0	0	0	0	0	0	0
PWY-4801	0.9140666	1.959477198	19.9341709	0.483093342	17.44755745	34.28571429	0	59.25029839	0.690346266	4.471630224	0	36.19047619	28.82858958	0	29.89276597	0	103.2831696	1.274248571	0.442966965	13.74584991	19.04761905	0	1.298701299	0.702831694	30.06465315	0	0	1.289815127	0	52.38177474	10.38195138	0	15.25140341	68.57142857	60.88234048
PWY-4821	0	0	0.120515608	0	0.369590354	0	0	0	0	0	0	0.854967443	0	0	0	0	1.712743218	0	0	0.550672586	0	0	0.859106529	0	0.261361058	0	0	0	0	0	0	0	0	0	0
PWY-4861	0	0	0.051942482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037282489	0	0	0	0	0.034088809	0	0	0	0	0	0	0	0	0	0
PWY-4921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297662707	0	0	0	0	0	0	0	0	0	0	0	0.118829958	0.20211239	0	0
PWY-4942	21.53429456	75.56829929	652.0680558	40.89828248	263.7534676	220.260362	168.9411696	446.268679	55.19553207	253.9590707	255.3938547	197.1353259	334.363843	51.37141077	409.2520613	30.51515781	402.4041908	133.955033	81.47410938	92.46552968	208.5580051	110.3415068	51.69676961	95.93997775	660.0837115	207.7285221	349.4780719	185.3301512	60.46985022	398.8590153	339.1134348	138.8479407	115.2668665	510.4720217	273.5930636
PWY-4961	0	0	0.01879171	0	0.022401229	0	0	0	0	0	0	0	0	0	0	0	4.510323851	0	0	1.582278481	0	0	0	0	0	0	0	0	0	0	0.043205552	0	0	0	0
PWY-4981	0	0	30.92183193	0	0	0	0	0	0.710174615	2.139877531	0	0	0	0	0	0	69.23381601	8.245586731	0	0	0	0	0	0	0	0	0	0	0	0	9.237759115	0	0	0	0
PWY-4983	22.44951047	9.47744697	424.0762576	1.697593882	200.1228368	0	16.21256613	0	0	2.436626901	0	1.070284162	0	0	0	2.496580008	137.1836993	64.62369264	24.43237314	60.09594796	0	0	1.076730876	2.8866974	460.0898222	1.481806796	0	1.155256976	1.153529149	0	232.5103425	1.1560692	0	1.481806796	0
PWY-4984	15.9069977	7.010820997	298.9674114	1.797065249	139.4952009	0	22.78442532	0.611191702	0	2.628452162	0	1.378858769	0	0	0	5.22143301	131.1701176	47.00317339	20.28026473	44.37127813	0	0	0.941050308	10.58589334	319.8218719	1.985875189	0	2.059746739	5.525952239	0	159.0326302	1.436048795	0	1.653207192	0
PWY-4985	0	0	0.037583419	0	0.044802459	0	0	0	0	0	0	0	0	0	0	0	9.020647702	0	0	3.164556962	0	0	0	0	0	0	0	0	0	0	0.086411104	0	0	0	0
PWY-5	22.44951047	9.47744697	424.0762576	1.697593882	200.1228368	0	16.21256613	0.396825397	0	2.436626901	0	1.070284162	0.625828784	0.329380764	0	2.496580008	137.1836993	64.62369264	24.43237314	60.09594796	0	0	1.076730876	2.8866974	460.0898222	1.481806796	0	1.155256976	1.153529149	0	232.5103425	1.1560692	0	1.481806796	0
PWY-5004	15.25487128	6.500507052	294.2248552	1.676095362	141.9842357	0.003695642	17.15077117	0.600376727	0	2.370929994	0.001685919	0	0.397131581	0.56699437	0	2.927052353	155.358887	47.82719416	0	43.88007226	0	1.833005044	0.74024438	6.674476583	302.8647815	0	1.205697704	0	0	0	145.537923	0.859368651	0	0	0.348340374
PWY-5005	0	0	9.091915212	0	3.717417913	0	0	0	0	0	0	0	0	0	0	0	18.74234491	0	0	0.32283588	0	0	0	0	13.69476924	0	0	0	0	0	0	0	0	0	0
PWY-5022	1.640619047	0	48.57787815	0	10.14930677	0	0	0	0	0	0	0	0	0	0	0	84.7952919	0	0	0	0	0	0	0	40.52164961	0	0	0	0	0	26.27391314	0	0	0	0
PWY-5025	0	0	0	0	0.150385635	0	0	0.571755289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095804711	0	0	0	0
PWY-5026	0	0	0	0	0	0	0	0.449448183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5027	25.65435771	9.067085954	437.6637677	9.47183905	164.6169286	18.36734694	49.23900672	35.53812913	8.316659997	29.51004572	48.6398157	24.48979592	42.17687075	11.11105742	25.85034014	2.51572327	183.784987	53.68629699	22.23983933	69.76985386	19.04761905	13.77853997	14.17368311	26.73281022	324.1945124	34.15158252	44.1645352	28.45130416	6.860102532	36.07303925	201.9818959	23.56932057	15.62890798	55.07236647	26.10236733
PWY-5030	0	0	150.8105675	0	75.25271414	6.089528085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.643998	0	0	0	0	0	0	0	0	0	0
PWY-5035	1.034082728	0.595851924	0.328320561	1.05820936	0.438015193	1.028850119	0.994535836	2.115859745	0.605867113	0.719805335	0.8136616	0.818602725	0.520962825	0.510403855	0.765855802	0.557028482	0.640777434	0.765948732	0.302817494	0.731078087	0.647338794	1.04577772	1.395457292	0.866221422	0.814881614	0.775432802	0.935644612	0.637760898	0.541196164	0.806872405	0.758468449	1.506283737	0.840166345	0.718050824	0.616407976
