	103756	106769	111047	119267	122974	226303	226874	227761	230844	231284	233868	235827	236256	236738	237533	239925	251073	258708	258753	267434	270524	270558	272237	272747	276826	276844	276877	277188	282940	283505	299967	305989	307975	311595	311867	312343	312444	316216	320150	320410	320952	328380	328867	335608	341330
fumaric acid	0.010729277	0.028422791	0.018724853	0.017569752	0.035785232	0.009961032	0.010862961	0.009474813	0.005706849	0.010447924	0.007671112	0.013257923	0.011004349	0.01276185	0.017472564	0.00631289	0.006521216	0.025536247	0.012621221	0.023453658	0.017701946	0.025224483	0.015850679	0.007644526	0.025790497	0.012220226	0.017193715	0.01514034	0.028014026	0.008895198	0.01919556	0.016276755	0.008163888	0.011708916	0.010187822	0.015346857	0.041594378	0.00979568	0.016124001	0.029844392	0.011545452	0.018724375	0.020354855	0.019821494	0.026766663
fucose	0.036548132	0.044461756	0.036521201	0.096143987	0.139007839	0.142994814	0.113463367	0.147039511	0.137711073	0.105101137	0.015342224	0.116831831	0.075196382	0.180152721	0.047356672	0.025372961	0.111067694	0.173401155	0.098689461	0.120495327	0.181053413	0.146070054	0.127357719	0.088170699	0.101691247	0.047306133	0.176897961	0.153524223	0.082831255	0.036834479	0.132179953	0.038945835	0.110567443	0.026795405	0.027530014	0.117776834	0.259745946	0.06605962	0.044420042	0.067770539	0.086168493	0.055871118	0.046196193	0.047396506	0.200548717
ethanolamine	1.277077952	1.499043118	0.816929743	0.911668504	0.369309873	0.438465425	0.322822249	0.33059903	0.294996107	0.282467078	0.856893875	0.218958367	1.08111611	0.354544024	0.902006031	0.427455487	0.384544718	0.369383489	0.190219827	0.402054471	0.348486294	0.711562381	0.393836903	0.030520627	0.280176195	0.261538035	0.23670954	0.22044806	0.457195504	0.793463641	0.15378899	0.486053485	0.207646724	0.407504064	0.246510957	0.848193128	1.580422183	0.16432254	0.457637086	0.756885471	0.183319244	0.394963506	0.04230079	0.38873889	0.211416384
deoxypentitol	0.014060742	0.02815002	0.02780357	0.022581452	0.071936687	0.066786919	0.096623178	0.108480618	0.031361004	0.030286541	0.095060418	0.153710858	0.120558752	0.165532349	0.023015584	0.058637035	0.018269756	0.034624475	0.016068193	0.110007451	0.026007148	0.14920137	0.160881629	0.125301255	0.040655488	0.173791772	0.160098855	0.127603019	0.101213739	0.102145534	0.037885974	0.060904656	0.125830365	0.048974794	0.089858881	0.168286221	0.019593141	0.170077502	0.051006644	0.007553536	0.071243884	0.100326408	0.012399453	0.030326261	0.016150561
dehydroascorbic acid	0.069764799	0.026513391	0.012637986	0.025404133	0.613580705	0.014641517	0.220221843	0.763082289	0.270355318	0.350938292	0.173980816	0.008047386	0.510846314	0.615480496	0.414883009	0.006434292	0.118572268	0.228711105	0.061939436	0.029619607	0.289400711	0.412289832	0.201750975	0.033681897	0.073747165	0.019401184	0.670329398	0.048543346	0.014750017	0.311272246	0.296520889	0.189343047	0.012068357	0.057587603	0.139710528	0.021109278	0.097090035	0.039305168	0.004110039	0.032908064	0.123902408	0.00350327	0.25188447	0.003501589	0.075369287
cystine	0.023075295	0.08799609	0.034767358	0.03329612	0.122370845	0.230963928	0.099533828	0.084014011	0.123683958	0.02916712	0.066278406	0.177447751	0.08956317	0.056746868	0.034583626	0.05760512	0.020805784	0.046110211	0.025401532	0.128908679	0.014284948	0.040997034	0.210090531	0.102252721	0.086826256	0.034015062	0.255256203	0.164187264	0.085418012	0.095877105	0.066567059	0.035572107	0.203387304	0.118665364	0.063588037	0.067973051	0.089592101	0.065692282	0.040995009	0.05165985	0.145641648	0.086796537	0.063588347	0.045458127	0.017760586
cysteine	0.043505015	0.052535793	0.039461467	0.115384305	0.113372219	0.484430187	0.095687612	0.153815801	0.020373985	0.009328503	0.210924891	0.10241601	0.305187267	0.368173185	0.026510096	0.147928006	0.030018296	0.026484099	0.010446977	0.263291799	0.025864773	0.292256084	0.245160848	0.633690978	0.017648894	0.483139867	0.278481812	0.415328386	0.068521536	0.181724725	0.045912188	0.100323996	0.124173924	0.053253052	0.199120413	0.350272892	0.019045847	1.005893938	0.078512292	0.072682979	0.085830577	0.175948722	0.063094563	0.194838408	0.00875451
creatinine	0.064326672	0.132075966	0.222892809	0.090268201	0.1585223	0.11641206	0.236178442	0.113038123	0.042188017	0.019465477	0.231176626	0.267590051	0.302741856	0.522802205	0.098087357	0.084495603	0.218823024	0.419173596	0.261757754	0.24600409	0.156612389	0.117308345	0.252561514	0.327450114	0.157631939	0.441565902	0.091662232	0.300332498	0.117504803	0.125428268	0.091319229	0.236279288	0.112815471	0.071885991	0.066220845	0.150410955	0.193523317	0.32313501	0.055485533	0.199931015	0.084704191	0.181143226	0.099744275	0.285379491	0.100727178
citrulline	0.012150049	0.011074523	0.009904054	0.012673264	0.077220764	0.014221473	0.075209112	0.031482766	0.031200998	0.022512788	0.063087224	0.019510568	0.056916936	0.028745138	0.026088345	0.020213388	0.029811273	0.023250251	0.022962137	0.059988348	0.025532565	0.035140315	0.108248539	0.018565278	0.023006594	0.036597687	0.098201481	0.027629647	0.013759345	0.045789377	0.024471533	0.025569302	0.027804547	0.01728191	0.009615473	0.059094218	0.01477695	0.069977892	0.045473898	0.014420388	0.032439903	0.015825117	0.036210793	0.013318543	0.015898995
citric acid	0.73218744	0.031095952	0.022799959	0.028918083	0.21172929	0.003780392	0.043659747	0.006476455	0.041014646	0.17382111	0.00889849	0.005094748	0.349816013	0.012204294	0.085555311	0.011533164	1.722273834	0.19464419	0.771856587	0.039646478	0.034549642	0.019483739	0.072736391	0.002011717	0.05446995	0.005795159	0.108630456	0.367727629	0.015245354	0.036535983	0.02346124	0.004971809	0.01064855	0.011314866	0.003663037	0.008290831	0.058505777	0.005142732	0.008957778	0.185827559	0.015037247	0.004409288	0.064959968	0.018570927	0.032049557
cellobiose	0.010680285	0.029895758	0.050139276	0.019240318	0.02887931	0.003900404	0.016112526	0.079696374	0.061228626	0.091419332	0.007732481	0.037342186	0.06229684	0.103024063	0.070553007	0.003338548	0.478274259	0.981026791	0.03913639	0.08378776	0.012576449	0.050275005	0.038991565	0.076790127	0.070070312	0.051085584	0.255481695	0.104863054	0.053221145	0.011462269	0.050458504	0.00295941	0.010885184	0.00883798	0.001774284	0.016758062	0.048216641	0.019040354	0.022815988	0.013099839	0.018923277	0.004892498	0.004718376	0.001563209	0.083218158
capric acid	0.044239897	0.022912807	0.031466006	0.018491444	0.046458021	0.01824189	0.065801476	0.041017547	0.022240712	0.038184673	0.016753708	0.034679022	0.023170267	0.021620805	0.025726844	0.006070086	0.061382239	0.027710731	0.05308337	0.021840138	0.029566521	0.026036306	0.0315909	0.016208694	0.025055127	0.01543276	0.029764858	0.016495312	0.028729512	0.020835062	0.040860724	0.04468709	0.032892188	0.021391289	0.006066905	0.032692921	0.014612762	0.009244673	0.024818315	0.025354528	0.039198216	0.012201044	0.032918903	0.009942011	0.066413524
benzoic acid	0.593343733	0.019694103	0.326782214	0.28572449	0.267866065	0.128893353	0.228382058	0.154235571	0.197499653	0.218100406	0.190795893	0.024721106	0.276086878	0.091687079	0.252749669	0.291971157	0.396241502	0.13515254	0.179560728	0.306165315	0.129371325	0.286863263	0.249910529	0.03603848	0.29677456	0.047936042	0.122780038	0.079825527	0.155315483	0.275154159	0.193358785	0.463739534	0.148843065	0.327737072	0.1316404	0.351860498	0.150615433	0.035509342	0.42849796	0.52425768	0.133364046	0.181566034	0.379335488	0.208094423	0.348570373
aspartic acid	0.175146878	0.253131962	0.281027546	0.183301477	0.523280543	1.302854976	0.646528089	0.938666174	0.197872999	0.089180491	0.879232152	1.104749752	1.200757833	1.346870807	0.392048176	0.709471702	0.121832876	0.132866544	0.317015368	1.384169184	0.374920567	1.83442881	1.391877383	1.77772592	0.786478846	1.277328583	1.041713644	1.193730368	0.296376284	1.117989136	0.528607559	0.468237837	0.902582924	0.882278105	1.37741646	1.534038858	0.345233339	2.9346022	0.423492142	0.213030854	0.682251712	1.131677052	0.720375319	0.748089446	0.150788887
asparagine	0.001567748	0.004473453	0.107861343	0.013594956	0.03756403	0.115511967	0.059980176	0.066743465	0.009386967	0.022948118	0.049524698	0.059631708	0.066698579	0.147504687	0.115981672	0.021488106	0.02577433	0.019180063	0.020204559	0.067422063	0.015423947	0.130007567	0.114931229	0.207666712	0.058882174	0.093289458	0.154179708	0.163126851	0.024436596	0.068952713	0.049616594	0.027640889	0.065251948	0.044077315	0.070284526	0.055742606	0.004378356	0.312665876	0.008536236	0.022449321	0.074116168	0.038294367	0.036759441	0.039768045	0.036426812
arabitol	0.021507547	0.045880168	0.054678634	0.0120396	0.301401641	0.041524302	0.034252111	0.067463071	0.024214108	0.023134688	0.032341407	0.084700183	0.055755366	0.104139176	0.017834065	0.02531226	0.027896313	0.155726503	0.450386671	0.069035582	0.08651648	0.07004868	0.049705962	0.223990362	0.065132824	0.144564015	0.084897492	0.094906955	0.131814522	0.049610134	0.053152618	0.041194986	0.057797963	0.013341409	0.022035458	0.05962342	0.104587969	0.071386021	0.020655583	0.164804429	0.028103319	0.034791096	0.198610713	0.023135498	0.032955196
aminomalonate	0.006368977	0.004746224	0.003507686	0.018203415	0.025164761	0.026042698	0.023181247	0.01421222	0.011787044	0.007587183	0.018594775	0.03560534	0.014978141	0.052596169	0.008073529	0.016328533	0.012524875	0.00892096	0.022219712	0.034460165	0.005410246	0.035140315	0.033744825	0.027991611	0.031043144	0.077541744	0.023620218	0.031517828	0.0054487	0.01665611	0.017792376	0.010357935	0.026739692	0.009344616	0.015167263	0.053919799	0.005582403	0.043345886	0.011170876	0.017431238	0.017796891	0.025308107	0.017995667	0.017507944	0.00875451
alpha-ketoglutarate	0.005340143	0.013584021	0.010471474	0.002937893	0.025635619	0.005100528	0.017411923	0.006656356	0.0062402	0.008333463	0.003436658	0.006600014	0.002262005	0.005699467	0.002530509	0.00072841	0.019253114	0.046612015	0.006045459	0.005820195	0.009444202	0.003131315	0.005467656	0.003965957	0.00803655	0.009511619	0.003156879	0.011428895	0.027243502	0.001014888	0.006061756	0.001006199	0.006744082	0.00275835	0.001659814	0.002881211	0.020304624	0.000122446	0.00205502	0.01584658	0.007096229	0.002718054	0.002414053	0.001625738	0.016351815
alpha-aminoadipic acid	0.018421042	0.025531413	0.04492933	0.002937893	0.02997798	0.030783189	0.014501273	0.064464712	0.019840635	0.012002674	0.013746632	0.07752122	0.004951957	0.069570669	0.010724539	0.026404876	0.0136635	0.007861596	0.007159096	0.055320667	0.006833995	0.045114134	0.03639581	0.021726548	0	0.136312213	0.080162173	0.02061914	0.124659663	0.049371336	0.045238659	0.040484728	0.04129271	0.014354681	0.011160816	0.034221726	0.038748447	0.046835597	0.020286733	0.021921102	0.024273608	0.004046881	0.010698643	0.015256923	0.009660149
alanine	1.752644595	4.34328622	5.15330651	1.61595633	0.666316836	0.847047754	0.672100226	0.721285168	0.272862065	0.244033645	5.061645055	1.058665442	2.754694119	1.316886654	1.921379489	4.293007928	0.219030047	0.258707832	0.36118964	0.928234689	0.654734701	0.907327567	0.982907777	1.017986478	0.510977507	1.833096908	0.875244658	0.92597611	1.194971565	4.119372369	0.508570088	2.919813013	0.839224052	3.002492648	3.777907765	1.198760021	1.656277194	1.626695188	1.573723569	3.024319746	0.7190282	2.097975593	1.958510112	2.842664859	0.444920296
adipic acid	0.018274066	0.017839257	0.027545652	0.007373535	0.074814155	0.006000622	0.042620229	0.016071203	0.008320266	0.016231596	0.005645938	0.017136879	0.011982513	0.022983721	0.017773815	0.011351062	0.050979347	0.022692691	0.024818199	0.03895497	0.026291898	0.02876171	0.022312454	0.005862719	0.028416821	0.010771436	0.010203483	0.01514034	0.019263083	0.008119107	0.02346124	0.016395131	0.025319885	0.01531166	0.007726719	0.018345668	0.016692481	0.008387551	0.025239858	0.022343677	0.015037247	0.004711294	0.024305123	0.005565025	0.095444284
adenine	0.01974383	0.030113975	0.024914887	0.020738068	0.026263431	0.129433409	0.048597457	0.107281274	0.036534502	0.026057619	0.020497211	0.081168596	0.025554543	0.171417668	0.017713564	0.050988726	0.022306699	0.029327655	0.050325792	0.105282144	0.151914017	0.032009	0.116256721	0.026152326	0.0267885	0.064250673	0.114887841	0.139326473	0.058064434	0.022148447	0.034069313	0.034092402	0.047977633	0.019871382	0.022951218	0.078263089	0.069451666	0.038999053	0.0175994	0.018223567	0.031200879	0.024643693	0.050749975	0.036704155	0.03778527
aconitic acid	0.002841544	0.004746224	0.003404519	0.001382538	0.024170727	0.003180329	0.015384863	0.006776291	0.001333376	0.014676845	0.001902436	0.000405264	0.002812222	0.007434088	0.001205004	0.001335419	0.007711597	0.022302399	0.024818199	0.007433715	0.005267871	0.005566783	0.00955459	0.001264508	0.002468744	0.003527488	0.002029422	0.004064916	0.006329299	0.001432784	0.007352685	0.001124576	0.002957931	0.00197025	0.009672708	0.002352009	0.012204666	0.00061223	0.003056183	0.008715619	0.004336584	0.000543611	0.003785674	0.001000454	0.00830169
7-methylguanine NIST	0.000783874	0.003818801	0.000928505	0.002361836	0.005807253	0.002760286	0.014137442	0.003298195	0.005706849	0.006032432	0.001043271	0.004515799	0.000855894	0.005699467	0	0.001092616	0.010195869	0.007694328	0.0047197	0.014406424	0.004840747	0.00713244	0.005357198	0.00195424	0.00625065	0.001637762	0.005806402	0.003063415	0.005173514	0.000298497	0.003536024	0.001775646	0.005915861	0.001745079	0.001316404	0.001234805	0.004542544	0.002081582	0.002845412	0.00491244	0.00236541	0.000906018	0.001865404	0.00193838	0.003672869
5-hydroxy-3-indoleacetic acid	0.00205767	0.002673161	0.004075106	0.001843384	0.008527767	0.004500466	0.010135298	0.001858982	0.006613545	0.006343382	0.000675058	0.001273687	0.000672488	0.007434088	0.000301251	0.000849812	0.008850222	0.009868812	0.01405304	0.007260838	0.008589952	0.006378605	0.009057531	0.00097712	0.005672859	0.002645616	0.004227963	0.006185742	0.003797579	0.000119399	0.006230138	0.000947011	0.005087641	0.002814643	0.001144699	0.001470005	0.003447955	0.00244892	0.001580784	0.002799562	0.003717072	0.001691234	0.002468918	0.000687812	0.007597305
5-aminovaleric acid	0.943735474	0.042388693	0.832250077	0.047294316	0.025792572	0.026042698	0.036227195	0.016850776	0.011787044	0.020273947	0.022399647	0.0462001	0.016078576	0.016293042	0.004398266	0.021488106	0.00382992	0.011095444	0.109878863	0.039934606	2.13956252	0.0237748	0.022201996	0.03994696	0.017176156	0.018708284	0.020801577	0.031517828	0.26852737	0.013074151	0.015266644	0.007457713	0.022480272	0.00844393	0.038290186	0.044511764	3.550791661	0.039733729	0.019917884	0.017589704	0.012164964	0.019509591	0.009656211	0.015632093	0.0170562
4-hydroxyphenylacetic acid	0.023173279	0.003327812	0.002785515	0.001267326	0.007115192	0.003780392	0.012526189	0.00233872	0.001973396	0.005659292	0.000306844	0.002315794	0.000550217	0.005637516	0.001988257	0.000607009	0.009988847	0.013771732	0.008166672	0.008874357	0.012576449	0.004001125	0.001215035	0.002816404	0.011923509	0.00296057	0.007892197	0.002120826	0.012713634	0.000417895	0.013133804	0.001894022	0.003667834	0.002139129	0.004693266	0.001881607	0.005691862	0.001714244	0.001738863	0.010828496	0.004843458	0.001208024	0.002633512	0.000937926	0.012427379
4-hydroxyhippuric acid NIST	0.001714725	0.002345835	0.000928505	0.001785778	0.015172101	0.003300342	0.003430409	0.000599672	0.007680246	0.004104541	0.001411485	0.004689484	0.000672488	0.007186285	0	0.001092616	0.006158926	0.014329292	0.014318192	0.007952346	0.000854249	0.003131315	0.00430785	0.001379463	0.0071436	0.002771598	0.007610333	0.000765854	0.0054487	0.001373084	0.002806368	0.001006199	0.005915861	0.001745079	0.000801289	0.001234805	0.000273647	0.00183669	0.001475399	0.00491244	0.004618181	0.001268425	0.002084864	0.001625738	0.009458896
3-phosphoglycerate	0.00367441	0.015493422	0.008820799	0.001843384	0.042900424	0.029463052	0.027027463	0.023027395	0.009546972	0.031841291	0.004602667	0.026573742	0.00336244	0.016850598	0.008977283	0.017663952	0.024997994	0.024755663	0.023068198	0.065693292	0.016990071	0.02162927	0.015629763	0.006609929	0.053787106	0.022298763	0.012571143	0.013667544	0.037040156	0.002029777	0.038166611	0.007280148	0.031117429	0.00765583	0.005380086	0.047392975	0.054619986	0.012244601	0.012066654	0.032643954	0.020669174	0.005919318	0.005541349	0.005314912	0.026062277
3-hydroxybutyric acid	0.065943412	0.086250352	0.059011658	0.036867676	0.033064717	0.012181262	0.025728065	0.012413205	0.026187505	0.018035106	0.020128997	0.013547398	0.021641885	0.029488547	0.061816725	0.035449305	0.039851875	0.043266655	0.032719719	0.011006508	0.021403693	0.00713244	0.009444133	0.005862719	0.027523871	0.00736993	0.014149582	0.036643157	0.015245354	0.030804848	0.017960758	0.034329155	0.022835224	0.062710254	0.019803295	0.03516253	0.01083643	0.004469279	0.104489849	0.091593231	0.014699331	0.023435669	0.118837239	0.047834205	0.068224802
3-hydroxy-3-methylglutaric acid	0.001567748	0.002291281	0.002579181	0.00230423	0.010306565	0.003120323	0.015021032	0.005876783	0.001973396	0.008333463	0.000122738	0.004689484	0.000978164	0.001177064	0.000241001	0.000485607	0.012317852	0.002843556	0.004136366	0.015213183	0.005267871	0.010959603	0.00717975	0.000862165	0.008614341	0.002078698	0.005186301	0.002297561	0.000715486	0.001193986	0.004939208	0.000591882	0.002957931	0.002589472	0.000686819	0.009231634	0.003447955	0.00183669	0.002687333	0.007817646	0.007096229	0.000966419	0.002249458	0.001688266	0.004125689
3-aminoisobutyric acid	0.005389135	0.047735014	0.012173734	0.000979298	0.011457552	0.002760286	0.017411923	0.010674157	0.008480271	0.006032432	0.002822969	0.003068428	0.000733623	0.021434952	0.005241769	0.001942428	0.010972205	0.012712368	0.027681837	0.006281201	0.010298451	0.010553692	0.004915367	0.002529016	0.012816459	0.003023561	0.008117688	0.010721953	0.007705233	0.006566925	0.006791412	0.003196163	0.003667834	0.001913957	0.005551791	0.003763214	0.007279016	0.007040645	0.002581948	0.012149044	0.006701994	0.003322066	0.011850805	0.004189401	0.007597305
2-hydroxyvaleric acid	0.038997739	0.022640035	0.032704013	0.009447342	0.011771458	0.005400559	0.020114669	0.006056685	0.01386711	0	0.016017281	0.020263202	0.005441039	0.007372137	0.004699517	0.00631289	0.006728239	0.002564776	0	0.027026451	0.044990468	0.049985068	0.005357198	0.014541843	0.004937488	0	0.000338237	0.003181239	0.002972018	0.053609988	0.010720327	0.009292547	0.006152496	0.010357888	0.066907664	0.005586021	0.004049979	0.031162509	0.013225896	0.018382033	0.016557867	0.007308546	0.012399453	0.008566387	0.025357891
2-hydroxyglutaric acid	0.124831957	0.714934131	0.480862478	0.010772274	0.025792572	0.014521504	0.035551508	0.007615831	0.02021398	0.015049985	0.015587699	0.042321144	0.003668116	0.027815877	0.008495281	0.01335419	0.022306699	0.018399479	0.027522746	0.020514747	0.005552621	0.01124954	0.008836615	0.039832004	0.010925506	0.344056057	0.008230434	0.127838666	0.759570863	0.002686469	0.012291894	0.005563691	0.031590698	0.004728601	0.002976218	0.024696091	1.036137853	0.012305824	0.009379321	0.146316753	0.009349	0.010630613	0.004882971	0.006940649	0.018464972
2-deoxytetronic acid	0.004703245	0.005128104	0.005106778	0.002765076	0.009207896	0.004860504	0.019387007	0.003897866	0.003040097	0.009017553	0.001841067	0.003878956	0.00220087	0.003655093	0.002289508	0.000971214	0.019822426	0.010537884	0.011030311	0.016480949	0.000996624	0.014090918	0.001215035	0.001436941	0.013866988	0.002645616	0.004509827	0.001237148	0.008530794	0.002447672	0.006903666	0.001538893	0.008045571	0.003321279	0.000744054	0.005880022	0.007279016	0.002816258	0.002476562	0.007289427	0.002872283	0.002597252	0.004718376	0.002626192	0.012678945
"2,3-dihydroxybutanoic acid NIST"	0.003821386	0.006546516	0.001547509	0.003398739	0.005964205	0.002280236	0.011070864	0.002578588	0.004213468	0.0012438	0.001411485	0.006657909	0.001406111	0.004336551	0.001867757	0.001578222	0.0136635	0.025815027	0.019356074	0.009853994	0.009871326	0.005972694	0.009444133	0.002069195	0.014129621	0.002645616	0.004002471	0.001531708	0.008971093	0.001014888	0.001964458	0.00065107	0.003431199	0.002139129	0.001201934	0.006526824	0.007662122	0.002938704	0.003477726	0.018117923	0.002872283	0.00048321	0.003785674	0.001500681	0.00598728
"1,2-anhydro-myo-inositol NIST"	0.012199041	0.029186552	0	0.010714668	0.00868472	0.006480671	0.008887877	0.018289988	0.045654794	0.024067538	0.004909512	0.006021066	0.020480315	0.035497768	0.017532814	0.003702753	0.007711597	0.027989511	0.186772855	0.01244715	0.169046463	0.00626263	0.040317058	0.382801081	0.273767965	0.052093438	0.024916794	0.016024017	0.028069063	0.004716246	0.101197646	0.015862437	0.013724798	0.045203172	0.036286962	0.004233616	0.162601181	0.098691481	0.003530419	0.050075192	0.046632361	0.017455949	0.002029999	0.009066614	0.072400804
Sample Type	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid	CV Fluid
Trimester	T0A	T1A	T2A	T1A	T0A	T2A	T1A	T0A	T1A	T0A	T2A	T0A	T0A	T2A	T1A	T1A	T1A	T2A	T0A	T2A	T1A	T2A	T0A	T0A	T2A	T1A	T1A	T0A	T2A	T2A	T0A	T1A	T0A	T0A	T2A	T1A	T0A	T1A	T2A	T1A	T2A	T0A	T2A	T1A	T2A
Individual	1018	1018	1018	1062	1088	1062	1088	1089	1089	1103	1088	1120	1111	1089	1103	1120	1111	1103	1126	1120	1126	1111	1137	1146	1126	1146	1137	1157	1146	1137	1180	1180	1191	1202	1180	1191	1198	1202	1191	1198	1202	1222	1198	1222	1222
AliqoutID	103756	106769	111047	119267	122974	226303	226874	227761	230844	231284	233868	235827	236256	236738	237533	239925	251073	258708	258753	267434	270524	270558	272237	272747	276826	276844	276877	277188	282940	283505	299967	305989	307975	311595	311867	312343	312444	316216	320150	320410	320952	328380	328867	335608	341330
Mother-Baby	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother	Mother
Dominant Microbe	G. vaginalis	G. vaginalis	G. vaginalis	L. iners	L. crispatus	L. iners	L. crispatus	other	no data	no data	L. crispatus	L. crispatus	L. iners	G. vaginalis	no data	no data	L. iners	no data	no data	L. crispatus	G. vaginalis	L. iners	no data	G. vaginalis	other	G. vaginalis	L. iners	L. crispatus	G. vaginalis	no data	L. crispatus	L. iners	L. crispatus	other	L. iners	L. crispatus	G. vaginalis	no data	no data	no data	other	L. crispatus	L. iners	L. iners	L. iners
16S_dominant	G. vaginalis	G. vaginalis	G. vaginalis	L. iners	L. crispatus	L. iners	L. crispatus	G. vaginalis	G. vaginalis	L.sp.other	L. crispatus	L. crispatus	L. iners	G. vaginalis	G. vaginalis	L. crispatus	L. iners	L.sp.other	L. iners	L. crispatus	L. iners	L. iners	L. iners	G. vaginalis	L. iners	G. vaginalis	L. iners	L. crispatus	G. vaginalis	L. iners	L. iners	L. iners	L. crispatus	L.sp.other	L. iners	L. crispatus	L. iners	L.sp.other	L. crispatus	L. iners	L.sp.other	L. iners	L. iners	L. iners	L. iners
Dyad	18	18	18	62	88	62	88	89	89	103	88	120	111	89	103	120	111	103	126	120	126	111	137	146	126	146	137	157	146	137	180	180	191	202	180	191	198	202	191	198	202	222	198	222	222
16S Data	y	y	y	y	y	y	y	y		y	y	y	y	y	y	y		y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y		y	y	y	y	y	y
GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC	GC
